,id,country_id,league_id,season,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,B365H,B365D,B365A,home_team_shots,home_team_shots_on_target,home_team_shots_off_target,home_team_shot_accuracy,away_team_shots,away_team_shots_on_target,away_team_shots_off_target,away_team_shot_accuracy
7485,7486,4769,4769,2015/2016,2015-11-22 00:00:00,1989915,9851,9827,2,2,2.3,3.2,3.3,6,1,5,0.16666666666666666,6,3,3,0.5
7486,7487,4769,4769,2015/2016,2015-11-22 00:00:00,1989916,9853,8592,0,2,2.45,3.25,3.0,13,6,7,0.46153846153846156,13,6,7,0.46153846153846156
7487,7488,4769,4769,2015/2016,2015-11-21 00:00:00,1989917,10242,8639,1,1,3.6,3.2,2.15,8,4,4,0.5,14,7,7,0.5
7488,7489,4769,4769,2015/2016,2015-11-28 00:00:00,1989918,8121,8639,2,0,2.9,2.9,2.8,7,6,1,0.8571428571428571,8,4,4,0.5
7489,7490,4769,4769,2015/2016,2015-11-29 00:00:00,1989919,9827,7819,1,4,1.95,3.5,4.0,7,5,2,0.7142857142857143,10,6,4,0.6
7490,7491,4769,4769,2015/2016,2015-11-28 00:00:00,1989920,6391,8689,1,1,2.8,3.2,2.6,15,6,9,0.4,4,2,2,0.5
7491,7492,4769,4769,2015/2016,2015-11-27 00:00:00,1989921,9748,10249,2,4,1.57,3.8,6.5,10,4,6,0.4,12,7,5,0.5833333333333334
7492,7493,4769,4769,2015/2016,2015-11-29 00:00:00,1989922,8592,9829,3,3,1.95,3.5,4.0,9,7,2,0.7777777777777778,9,5,4,0.5555555555555556
7493,7494,4769,4769,2015/2016,2015-11-28 00:00:00,1989923,9830,7794,0,0,1.91,3.2,4.75,16,9,7,0.5625,5,1,4,0.2
7494,7495,4769,4769,2015/2016,2015-11-28 00:00:00,1989924,9847,10242,4,1,1.08,10.0,34.0,14,8,6,0.5714285714285714,8,5,3,0.625
7495,7496,4769,4769,2015/2016,2015-11-28 00:00:00,1989925,9837,9851,2,2,3.0,3.0,2.6,10,3,7,0.3,9,5,4,0.5555555555555556
7496,7497,4769,4769,2015/2016,2015-11-29 00:00:00,1989926,9853,9747,3,0,1.83,3.3,5.0,10,9,1,0.9,13,6,7,0.46153846153846156
7497,7498,4769,4769,2015/2016,2015-11-28 00:00:00,1989927,9941,9831,2,0,2.38,3.4,3.0,9,5,4,0.5555555555555556,8,5,3,0.625
7498,7499,4769,4769,2015/2016,2015-12-01 00:00:00,1989928,8121,9847,0,0,10.0,5.0,1.33,8,3,5,0.375,12,6,6,0.5
7499,7500,4769,4769,2015/2016,2015-12-02 00:00:00,1989929,7794,9827,1,0,3.0,3.2,2.5,7,4,3,0.5714285714285714,5,2,3,0.4
7500,7501,4769,4769,2015/2016,2015-12-02 00:00:00,1989930,9747,9837,1,2,1.91,3.3,4.5,7,3,4,0.42857142857142855,5,2,3,0.4
7501,7502,4769,4769,2015/2016,2015-12-02 00:00:00,1989931,8639,9853,1,0,2.5,3.1,3.1,16,7,9,0.4375,7,2,5,0.2857142857142857
7502,7503,4769,4769,2015/2016,2015-12-01 00:00:00,1989932,8689,9831,0,0,2.25,3.3,3.3,7,4,3,0.5714285714285714,14,9,5,0.6428571428571429
7503,7504,4769,4769,2015/2016,2015-12-02 00:00:00,1989933,9829,7819,1,1,1.85,3.5,4.33,10,5,5,0.5,8,4,4,0.5
7504,7505,4769,4769,2015/2016,2015-12-02 00:00:00,1989934,10249,6391,0,2,1.83,3.5,4.5,17,7,10,0.4117647058823529,4,1,3,0.25
7505,7506,4769,4769,2015/2016,2015-12-01 00:00:00,1989935,9830,9748,0,0,3.6,3.25,2.15,9,5,4,0.5555555555555556,10,6,4,0.6
7506,7507,4769,4769,2015/2016,2015-12-03 00:00:00,1989936,9851,8592,0,1,3.1,3.1,2.5,10,6,4,0.6,10,6,4,0.6
7507,7508,4769,4769,2015/2016,2015-12-02 00:00:00,1989937,10242,9941,0,3,3.0,3.3,2.4,17,10,7,0.5882352941176471,9,6,3,0.6666666666666666
7508,7509,4769,4769,2015/2016,2015-12-05 00:00:00,1989938,7794,9829,1,2,3.5,3.3,2.15,4,1,3,0.25,4,1,3,0.25
7509,7510,4769,4769,2015/2016,2015-12-06 00:00:00,1989939,9827,9747,1,0,2.0,3.2,4.2,11,7,4,0.6363636363636364,6,2,4,0.3333333333333333
7510,7511,4769,4769,2015/2016,2015-12-05 00:00:00,1989940,7819,8639,1,2,2.4,3.1,3.25,13,9,4,0.6923076923076923,8,5,3,0.625
7511,7512,4769,4769,2015/2016,2015-12-05 00:00:00,1989941,6391,9830,1,1,2.5,3.0,3.1,18,9,9,0.5,8,3,5,0.375
7512,7513,4769,4769,2015/2016,2015-12-05 00:00:00,1989942,9748,8121,0,2,1.53,3.75,7.5,12,6,6,0.5,8,6,2,0.75
7513,7514,4769,4769,2015/2016,2015-12-06 00:00:00,1989943,8592,10249,2,2,1.65,3.75,5.5,14,11,3,0.7857142857142857,3,0,3,0.0
7514,7515,4769,4769,2015/2016,2015-12-04 00:00:00,1989944,9831,9847,0,3,6.5,4.33,1.5,7,2,5,0.2857142857142857,11,6,5,0.5454545454545454
7515,7516,4769,4769,2015/2016,2015-12-05 00:00:00,1989945,9837,10242,1,1,1.67,3.75,5.5,11,6,5,0.5454545454545454,13,6,7,0.46153846153846156
7516,7517,4769,4769,2015/2016,2015-12-06 00:00:00,1989946,9853,9851,1,1,2.05,3.1,4.2,15,9,6,0.6,4,3,1,0.75
7517,7518,4769,4769,2015/2016,2015-12-05 00:00:00,1989947,9941,8689,2,3,2.0,3.4,3.8,18,4,14,0.2222222222222222,2,2,0,1.0
7518,7519,4769,4769,2015/2016,2015-12-13 00:00:00,1989948,8121,9827,1,1,2.4,3.0,3.3,6,4,2,0.6666666666666666,3,1,2,0.3333333333333333
7519,7520,4769,4769,2015/2016,2015-12-12 00:00:00,1989949,8639,8689,3,0,1.75,3.5,5.25,13,8,5,0.6153846153846154,9,4,5,0.4444444444444444
7520,7521,4769,4769,2015/2016,2015-12-13 00:00:00,1989950,8592,6391,1,1,1.4,4.75,8.0,10,5,5,0.5,6,3,3,0.5
7521,7522,4769,4769,2015/2016,2015-12-13 00:00:00,1989951,9829,9853,1,0,2.05,3.25,4.0,10,4,6,0.4,8,3,5,0.375
7522,7523,4769,4769,2015/2016,2015-12-12 00:00:00,1989952,10249,9747,2,1,2.0,3.3,4.0,9,5,4,0.5555555555555556,6,2,4,0.3333333333333333
7523,7524,4769,4769,2015/2016,2015-12-12 00:00:00,1989953,9830,9941,1,1,2.38,3.1,3.3,15,5,10,0.3333333333333333,4,3,1,0.75
7524,7525,4769,4769,2015/2016,2015-12-13 00:00:00,1989954,9847,9748,5,1,1.25,5.5,13.0,6,3,3,0.5,6,3,3,0.5
7525,7526,4769,4769,2015/2016,2015-12-12 00:00:00,1989955,9837,9831,1,1,2.6,3.1,2.9,15,6,9,0.4,8,2,6,0.25
7526,7527,4769,4769,2015/2016,2015-12-11 00:00:00,1989956,9851,7819,1,1,2.38,3.25,3.2,21,10,11,0.47619047619047616,9,5,4,0.5555555555555556
7527,7528,4769,4769,2015/2016,2015-12-12 00:00:00,1989957,10242,7794,1,1,2.38,3.1,3.3,15,3,12,0.2,11,2,9,0.18181818181818182
7528,7529,4769,4769,2015/2016,2015-12-19 00:00:00,1989958,7794,9837,2,0,2.45,3.1,3.1,5,1,4,0.2,10,3,7,0.3
7529,7530,4769,4769,2015/2016,2015-12-20 00:00:00,1989959,9827,8592,1,1,2.8,3.2,2.63,11,5,6,0.45454545454545453,7,4,3,0.5714285714285714
7530,7531,4769,4769,2015/2016,2015-12-19 00:00:00,1989960,7819,9847,0,3,7.0,4.2,1.5,6,2,4,0.3333333333333333,15,8,7,0.5333333333333333
7531,7532,4769,4769,2015/2016,2015-12-20 00:00:00,1989961,6391,9748,2,1,3.25,3.3,2.3,9,8,1,0.8888888888888888,9,4,5,0.4444444444444444
7532,7533,4769,4769,2015/2016,2015-12-19 00:00:00,1989962,9747,9851,0,2,2.5,3.0,3.2,13,8,5,0.6153846153846154,8,3,5,0.375
7533,7534,4769,4769,2015/2016,2015-12-19 00:00:00,1989963,8689,9830,0,0,2.15,3.1,3.75,16,9,7,0.5625,12,7,5,0.5833333333333334
7534,7535,4769,4769,2015/2016,2015-12-18 00:00:00,1989964,9831,10249,1,0,2.3,3.25,3.2,8,6,2,0.75,11,8,3,0.7272727272727273
7535,7536,4769,4769,2015/2016,2015-12-20 00:00:00,1989965,9853,8121,1,0,1.91,3.3,4.5,12,4,8,0.3333333333333333,9,3,6,0.3333333333333333
7536,7537,4769,4769,2015/2016,2015-12-19 00:00:00,1989966,9941,8639,1,1,2.55,3.1,3.0,6,5,1,0.8333333333333334,20,9,11,0.45
7537,7538,4769,4769,2015/2016,2015-12-19 00:00:00,1989967,10242,9829,0,0,4.2,3.5,1.91,11,6,5,0.5454545454545454,17,8,9,0.47058823529411764
7538,7539,4769,4769,2015/2016,2015-08-15 00:00:00,1989788,8121,9830,0,0,2.5,3.1,3.1,10,3,7,0.3,3,2,1,0.6666666666666666
7539,7540,4769,4769,2015/2016,2015-08-15 00:00:00,1989789,7819,9941,1,0,2.2,3.4,3.25,8,2,6,0.25,11,7,4,0.6363636363636364
7540,7541,4769,4769,2015/2016,2015-08-15 00:00:00,1989790,9747,9748,0,1,3.6,3.25,2.15,12,7,5,0.5833333333333334,11,5,6,0.45454545454545453
7541,7542,4769,4769,2015/2016,2015-08-16 00:00:00,1989791,8689,7794,1,1,1.85,3.4,4.75,12,7,5,0.5833333333333334,5,2,3,0.4
7542,7543,4769,4769,2015/2016,2015-08-14 00:00:00,1989792,9829,8639,0,0,1.62,3.6,6.5,8,4,4,0.5,10,7,3,0.7
7543,7544,4769,4769,2015/2016,2015-08-16 00:00:00,1989793,9847,6391,2,0,1.11,10.0,21.0,18,10,8,0.5555555555555556,6,2,4,0.3333333333333333
7544,7545,4769,4769,2015/2016,2015-08-16 00:00:00,1989794,9837,8592,1,0,3.5,3.25,2.2,15,7,8,0.4666666666666667,13,8,5,0.6153846153846154
7545,7546,4769,4769,2015/2016,2015-08-15 00:00:00,1989795,9851,10249,1,0,2.25,3.1,3.5,7,3,4,0.42857142857142855,7,2,5,0.2857142857142857
7546,7547,4769,4769,2015/2016,2015-08-15 00:00:00,1989796,9853,9827,1,1,1.95,3.4,4.2,8,3,5,0.375,14,8,6,0.5714285714285714
7547,7548,4769,4769,2015/2016,2015-08-15 00:00:00,1989797,10242,9831,3,3,2.15,3.25,3.6,7,5,2,0.7142857142857143,15,9,6,0.6
7548,7549,4769,4769,2015/2016,2016-01-09 00:00:00,1989970,8121,7819,2,0,2.5,3.0,3.2,11,4,7,0.36363636363636365,15,7,8,0.4666666666666667
7549,7550,4769,4769,2015/2016,2016-01-09 00:00:00,1989971,9829,6391,2,2,1.62,3.75,6.0,10,6,4,0.6,8,1,7,0.125
7550,7551,4769,4769,2015/2016,2016-01-10 00:00:00,1989972,9830,9853,2,1,2.5,3.0,3.1,15,8,7,0.5333333333333333,8,3,5,0.375
7551,7552,4769,4769,2015/2016,2016-01-10 00:00:00,1989973,8639,9831,1,1,1.85,3.4,4.75,10,3,7,0.3,5,3,2,0.6
7552,7553,4769,4769,2015/2016,2016-01-09 00:00:00,1989974,10249,9827,0,1,2.4,3.1,3.25,14,5,9,0.35714285714285715,10,6,4,0.6
7553,7554,4769,4769,2015/2016,2016-01-10 00:00:00,1989975,8592,9747,0,0,1.62,3.75,6.0,14,4,10,0.2857142857142857,7,1,6,0.14285714285714285
7554,7555,4769,4769,2015/2016,2016-01-09 00:00:00,1989976,9748,10242,4,1,1.33,5.0,9.0,18,9,9,0.5,9,4,5,0.4444444444444444
7555,7556,4769,4769,2015/2016,2016-01-08 00:00:00,1989977,9847,7794,2,0,1.1,10.0,26.0,10,5,5,0.5,3,0,3,0.0
7556,7557,4769,4769,2015/2016,2016-01-09 00:00:00,1989978,9837,9941,1,3,2.6,3.1,2.9,4,2,2,0.5,2,0,2,0.0
7557,7558,4769,4769,2015/2016,2016-01-09 00:00:00,1989979,9851,8689,2,2,2.0,3.25,4.2,10,5,5,0.5,6,2,4,0.3333333333333333
7558,7559,4769,4769,2015/2016,2016-01-17 00:00:00,1989980,9853,9748,1,0,2.88,3.1,2.63,6,3,3,0.5,21,13,8,0.6190476190476191
7559,7560,4769,4769,2015/2016,2016-01-16 00:00:00,1989981,9747,9830,2,2,2.4,3.0,3.3,5,4,1,0.8,10,6,4,0.6
7560,7561,4769,4769,2015/2016,2016-01-16 00:00:00,1989982,10242,9851,2,4,3.75,3.3,2.1,8,4,4,0.5,13,11,2,0.8461538461538461
7561,7562,4769,4769,2015/2016,2016-01-16 00:00:00,1989983,9827,8639,1,0,2.4,3.0,3.3,10,4,6,0.4,10,8,2,0.8
7562,7563,4769,4769,2015/2016,2016-01-17 00:00:00,1989984,8689,9829,0,2,3.0,3.0,2.6,7,4,3,0.5714285714285714,3,2,1,0.6666666666666666
7563,7564,4769,4769,2015/2016,2016-01-16 00:00:00,1989985,6391,9837,2,2,2.05,3.2,4.0,14,5,9,0.35714285714285715,6,4,2,0.6666666666666666
7564,7565,4769,4769,2015/2016,2016-01-15 00:00:00,1989986,9831,8121,2,1,2.05,3.1,4.0,9,7,2,0.7777777777777778,7,5,2,0.7142857142857143
7566,7567,4769,4769,2015/2016,2016-01-17 00:00:00,1989988,7819,8592,1,3,2.9,3.2,2.55,4,3,1,0.75,12,8,4,0.6666666666666666
7567,7568,4769,4769,2015/2016,2016-01-16 00:00:00,1989989,9941,9847,0,1,8.0,4.75,1.4,9,5,4,0.5555555555555556,9,3,6,0.3333333333333333
7568,7569,4769,4769,2015/2016,2016-01-24 00:00:00,1989990,9829,9941,4,0,1.91,3.3,4.5,9,2,7,0.2222222222222222,9,3,6,0.3333333333333333
7569,7570,4769,4769,2015/2016,2016-01-23 00:00:00,1989991,9747,7794,1,0,1.85,3.25,5.0,13,3,10,0.23076923076923078,4,1,3,0.25
7570,7571,4769,4769,2015/2016,2016-01-23 00:00:00,1989992,9830,9827,2,2,2.38,3.1,3.3,5,2,3,0.4,9,5,4,0.5555555555555556
7571,7572,4769,4769,2015/2016,2016-01-23 00:00:00,1989993,8639,10242,1,3,1.36,4.75,9.5,20,10,10,0.5,5,2,3,0.4
7572,7573,4769,4769,2015/2016,2016-01-23 00:00:00,1989994,10249,7819,1,2,2.25,3.2,3.4,13,7,6,0.5384615384615384,7,3,4,0.42857142857142855
7573,7574,4769,4769,2015/2016,2016-01-23 00:00:00,1989995,9831,8689,2,1,1.91,3.4,4.33,8,2,6,0.25,11,5,6,0.45454545454545453
7574,7575,4769,4769,2015/2016,2016-01-24 00:00:00,1989996,9748,8592,1,1,2.25,3.3,3.3,21,14,7,0.6666666666666666,6,3,3,0.5
7575,7576,4769,4769,2015/2016,2016-01-23 00:00:00,1989997,9847,8121,5,1,1.17,7.0,19.0,9,3,6,0.3333333333333333,10,4,6,0.4
7576,7577,4769,4769,2015/2016,2016-01-24 00:00:00,1989998,9837,9853,1,1,2.7,3.1,2.8,7,5,2,0.7142857142857143,4,3,1,0.75
7577,7578,4769,4769,2015/2016,2016-01-22 00:00:00,1989999,9851,6391,1,0,1.91,3.3,4.5,11,3,8,0.2727272727272727,8,2,6,0.25
7578,7579,4769,4769,2015/2016,2016-01-30 00:00:00,1990000,8121,9829,3,0,3.4,3.0,2.38,15,8,7,0.5333333333333333,8,5,3,0.625
7579,7580,4769,4769,2015/2016,2016-01-31 00:00:00,1990001,9853,9847,0,2,7.5,3.8,1.53,15,8,7,0.5333333333333333,9,6,3,0.6666666666666666
7580,7581,4769,4769,2015/2016,2016-01-30 00:00:00,1990002,10242,9830,0,1,3.2,3.3,2.3,11,7,4,0.6363636363636364,9,5,4,0.5555555555555556
7581,7582,4769,4769,2015/2016,2016-01-31 00:00:00,1990003,9827,9851,4,0,2.3,3.2,3.3,16,5,11,0.3125,9,4,5,0.4444444444444444
7582,7583,4769,4769,2015/2016,2016-01-30 00:00:00,1990004,8689,9837,2,0,2.05,3.3,3.8,7,5,2,0.7142857142857143,10,4,6,0.4
7583,7584,4769,4769,2015/2016,2016-01-30 00:00:00,1990005,6391,10249,0,4,2.4,3.2,3.1,13,3,10,0.23076923076923078,3,2,1,0.6666666666666666
7584,7585,4769,4769,2015/2016,2016-01-29 00:00:00,1990006,8592,8639,1,1,1.95,3.3,4.33,18,12,6,0.6666666666666666,10,5,5,0.5
7585,7586,4769,4769,2015/2016,2016-01-30 00:00:00,1990007,7794,9748,1,0,5.5,3.5,1.73,5,3,2,0.6,8,4,4,0.5
7586,7587,4769,4769,2015/2016,2016-01-31 00:00:00,1990008,7819,9831,2,0,2.3,3.2,3.1,7,4,3,0.5714285714285714,17,9,8,0.5294117647058824
7587,7588,4769,4769,2015/2016,2016-01-30 00:00:00,1990009,9941,9747,1,2,2.15,3.3,3.6,12,6,6,0.5,6,2,4,0.3333333333333333
7588,7589,4769,4769,2015/2016,2016-02-02 00:00:00,1990110,9829,7794,2,0,1.44,4.0,9.0,7,4,3,0.5714285714285714,9,8,1,0.8888888888888888
7589,7590,4769,4769,2015/2016,2016-02-03 00:00:00,1990111,9747,10242,4,0,1.62,3.8,6.0,7,4,3,0.5714285714285714,16,7,9,0.4375
7590,7591,4769,4769,2015/2016,2016-02-03 00:00:00,1990112,9830,6391,3,1,1.91,3.3,4.5,11,7,4,0.6363636363636364,3,2,1,0.6666666666666666
7591,7592,4769,4769,2015/2016,2016-02-03 00:00:00,1990113,8639,7819,1,0,1.75,3.5,5.0,10,6,4,0.6,9,6,3,0.6666666666666666
7592,7593,4769,4769,2015/2016,2016-02-02 00:00:00,1990114,10249,8592,0,1,2.6,3.2,2.88,14,6,8,0.42857142857142855,3,1,2,0.3333333333333333
7593,7594,4769,4769,2015/2016,2016-02-03 00:00:00,1990115,9831,9941,1,0,2.2,3.25,3.5,9,5,4,0.5555555555555556,6,1,5,0.16666666666666666
7594,7595,4769,4769,2015/2016,2016-02-03 00:00:00,1990116,9748,9827,3,0,1.67,3.75,5.5,16,9,7,0.5625,9,4,5,0.4444444444444444
7595,7596,4769,4769,2015/2016,2016-02-03 00:00:00,1990117,9847,8689,3,1,1.18,6.5,21.0,13,7,6,0.5384615384615384,9,6,3,0.6666666666666666
7596,7597,4769,4769,2015/2016,2016-02-03 00:00:00,1990118,9837,8121,2,1,2.4,3.0,3.3,12,9,3,0.75,10,5,5,0.5
7597,7598,4769,4769,2015/2016,2016-02-04 00:00:00,1990119,9851,9853,0,1,2.25,3.1,3.5,6,2,4,0.3333333333333333,13,6,7,0.46153846153846156
7598,7599,4769,4769,2015/2016,2016-02-06 00:00:00,1990120,8121,9748,0,3,3.6,3.1,2.2,5,2,3,0.4,6,2,4,0.3333333333333333
7599,7600,4769,4769,2015/2016,2016-02-06 00:00:00,1990121,9829,9831,1,0,1.8,3.5,4.75,8,3,5,0.375,14,8,6,0.5714285714285714
7600,7601,4769,4769,2015/2016,2016-02-07 00:00:00,1990122,9827,9853,1,4,2.25,3.2,3.4,12,7,5,0.5833333333333334,7,2,5,0.2857142857142857
7601,7602,4769,4769,2015/2016,2016-02-06 00:00:00,1990123,8689,10249,1,1,2.4,3.2,3.1,5,3,2,0.6,10,6,4,0.6
7602,7603,4769,4769,2015/2016,2016-02-06 00:00:00,1990124,6391,9747,0,0,2.6,3.1,2.9,15,4,11,0.26666666666666666,3,0,3,0.0
7603,7604,4769,4769,2015/2016,2016-02-07 00:00:00,1990125,8639,9851,1,1,2.0,3.2,4.2,15,9,6,0.6,8,4,4,0.5
7604,7605,4769,4769,2015/2016,2016-02-07 00:00:00,1990126,8592,9847,1,2,5.25,3.6,1.73,19,9,10,0.47368421052631576,9,2,7,0.2222222222222222
7605,7606,4769,4769,2015/2016,2016-02-06 00:00:00,1990127,7794,10242,2,0,1.83,3.5,4.5,10,6,4,0.6,11,5,6,0.45454545454545453
7606,7607,4769,4769,2015/2016,2016-02-06 00:00:00,1990128,7819,9837,0,2,2.05,3.3,3.8,13,6,7,0.46153846153846156,10,3,7,0.3
7607,7608,4769,4769,2015/2016,2016-02-06 00:00:00,1990129,9941,9830,0,0,2.25,3.1,3.5,9,4,5,0.4444444444444444,14,10,4,0.7142857142857143
7608,7609,4769,4769,2015/2016,2016-02-13 00:00:00,1989780,6391,10242,2,3,1.67,3.6,5.75,14,7,7,0.5,3,0,3,0.0
7609,7610,4769,4769,2015/2016,2016-02-14 00:00:00,1990130,9853,9829,1,1,2.55,3.1,3.0,16,10,6,0.625,6,2,4,0.3333333333333333
7610,7611,4769,4769,2015/2016,2016-02-13 00:00:00,1990131,9747,9827,2,4,2.25,3.2,3.4,8,3,5,0.375,7,6,1,0.8571428571428571
7611,7612,4769,4769,2015/2016,2016-02-13 00:00:00,1990133,9830,8689,2,1,2.1,3.1,4.0,8,2,6,0.25,3,1,2,0.3333333333333333
7612,7613,4769,4769,2015/2016,2016-02-13 00:00:00,1990134,10249,9941,2,0,2.1,3.2,3.8,6,4,2,0.6666666666666666,13,5,8,0.38461538461538464
7613,7614,4769,4769,2015/2016,2016-02-14 00:00:00,1990135,9831,8592,1,1,3.1,3.2,2.4,6,3,3,0.5,10,5,5,0.5
7614,7615,4769,4769,2015/2016,2016-02-14 00:00:00,1990136,9748,7819,4,1,1.57,3.8,6.5,13,4,9,0.3076923076923077,13,8,5,0.6153846153846154
7615,7616,4769,4769,2015/2016,2016-02-13 00:00:00,1990137,9847,8639,0,0,1.4,4.75,8.0,10,6,4,0.6,4,2,2,0.5
7616,7617,4769,4769,2015/2016,2016-02-13 00:00:00,1990138,9837,7794,0,1,1.85,3.25,5.0,12,6,6,0.5,12,5,7,0.4166666666666667
7617,7618,4769,4769,2015/2016,2016-02-12 00:00:00,1990139,9851,8121,1,0,1.91,3.25,4.5,12,5,7,0.4166666666666667,8,1,7,0.125
7618,7619,4769,4769,2015/2016,2016-02-20 00:00:00,1990140,8121,10249,2,3,2.9,3.0,2.65,11,2,9,0.18181818181818182,9,4,5,0.4444444444444444
7619,7620,4769,4769,2015/2016,2016-02-20 00:00:00,1990141,9829,10242,3,1,1.36,4.75,9.5,12,6,6,0.5,12,8,4,0.6666666666666666
7620,7621,4769,4769,2015/2016,2016-02-19 00:00:00,1990142,9827,9831,0,0,2.0,3.3,4.0,12,6,6,0.5,8,6,2,0.75
7621,7622,4769,4769,2015/2016,2016-02-20 00:00:00,1990143,8689,9747,4,3,2.2,3.1,3.6,19,8,11,0.42105263157894735,12,8,4,0.6666666666666666
7622,7623,4769,4769,2015/2016,2016-02-21 00:00:00,1990144,8639,9748,1,0,2.63,3.1,2.8,9,5,4,0.5555555555555556,11,3,8,0.2727272727272727
7623,7624,4769,4769,2015/2016,2016-02-21 00:00:00,1990145,8592,9853,1,1,1.91,3.3,4.5,7,4,3,0.5714285714285714,11,3,8,0.2727272727272727
7624,7625,4769,4769,2015/2016,2016-02-20 00:00:00,1990146,9847,9837,4,1,1.18,7.0,17.0,10,6,4,0.6,9,4,5,0.4444444444444444
7625,7626,4769,4769,2015/2016,2016-03-09 00:00:00,1990147,7794,9830,0,0,2.88,2.9,2.8,6,1,5,0.16666666666666666,7,3,4,0.42857142857142855
7626,7627,4769,4769,2015/2016,2016-02-21 00:00:00,1990148,7819,9851,1,0,2.7,3.1,2.8,11,8,3,0.7272727272727273,8,1,7,0.125
7627,7628,4769,4769,2015/2016,2016-02-20 00:00:00,1990149,9941,6391,1,1,1.8,3.3,4.75,12,5,7,0.4166666666666667,8,6,2,0.75
7628,7629,4769,4769,2015/2016,2016-02-28 00:00:00,1990150,9853,7819,1,2,1.73,3.6,5.25,15,7,8,0.4666666666666667,15,7,8,0.4666666666666667
7629,7630,4769,4769,2015/2016,2016-02-27 00:00:00,1990151,9747,8121,2,2,2.05,3.1,4.2,9,1,8,0.1111111111111111,3,0,3,0.0
7630,7631,4769,4769,2015/2016,2016-02-27 00:00:00,1990152,10242,8689,0,1,3.3,3.3,2.2,11,7,4,0.6363636363636364,19,10,9,0.5263157894736842
7631,7632,4769,4769,2015/2016,2016-02-28 00:00:00,1990153,9830,9829,0,0,2.45,3.0,3.2,14,6,8,0.42857142857142855,4,2,2,0.5
7632,7633,4769,4769,2015/2016,2016-03-09 00:00:00,1990154,6391,8592,1,1,3.6,3.25,2.15,14,8,6,0.5714285714285714,5,5,0,1.0
7633,7634,4769,4769,2015/2016,2016-02-27 00:00:00,1990155,10249,8639,3,0,2.4,3.0,3.3,5,4,1,0.8,8,3,5,0.375
7634,7635,4769,4769,2015/2016,2016-02-26 00:00:00,1990156,9831,7794,0,2,1.83,3.4,4.75,13,7,6,0.5384615384615384,7,5,2,0.7142857142857143
7635,7636,4769,4769,2015/2016,2016-02-28 00:00:00,1990157,9748,9847,2,1,5.0,3.6,1.75,12,7,5,0.5833333333333334,4,3,1,0.75
7636,7637,4769,4769,2015/2016,2016-02-27 00:00:00,1990158,9837,9827,4,1,2.45,3.1,3.1,11,3,8,0.2727272727272727,5,0,5,0.0
7637,7638,4769,4769,2015/2016,2016-02-27 00:00:00,1990159,9941,9851,1,2,2.3,3.1,3.4,5,4,1,0.8,12,10,2,0.8333333333333334
7638,7639,4769,4769,2015/2016,2016-03-05 00:00:00,1990010,8121,9853,0,0,3.1,3.0,2.55,7,5,2,0.7142857142857143,6,1,5,0.16666666666666666
7639,7640,4769,4769,2015/2016,2016-03-05 00:00:00,1990011,9827,6391,1,1,1.67,3.75,5.5,9,5,4,0.5555555555555556,3,2,1,0.6666666666666666
7640,7641,4769,4769,2015/2016,2016-03-05 00:00:00,1990012,8639,9837,2,0,1.83,3.3,5.0,5,3,2,0.6,9,7,2,0.7777777777777778
7641,7642,4769,4769,2015/2016,2016-03-05 00:00:00,1990013,9831,10242,2,1,1.53,4.0,6.5,17,10,7,0.5882352941176471,9,4,5,0.4444444444444444
7642,7643,4769,4769,2015/2016,2016-03-06 00:00:00,1990014,8592,9941,1,1,1.7,3.6,5.5,19,10,9,0.5263157894736842,15,10,5,0.6666666666666666
7643,7644,4769,4769,2015/2016,2016-03-06 00:00:00,1990015,9748,9747,5,1,1.45,4.0,9.0,10,6,4,0.6,9,4,5,0.4444444444444444
7644,7645,4769,4769,2015/2016,2016-03-05 00:00:00,1990016,9847,10249,0,0,1.44,4.0,9.0,7,5,2,0.7142857142857143,5,2,3,0.4
7645,7646,4769,4769,2015/2016,2016-03-05 00:00:00,1990017,7794,8689,0,0,2.3,3.1,3.4,19,6,13,0.3157894736842105,2,2,0,1.0
7646,7647,4769,4769,2015/2016,2016-03-04 00:00:00,1990018,7819,9829,2,2,3.25,3.2,2.38,12,7,5,0.5833333333333334,9,6,3,0.6666666666666666
7647,7648,4769,4769,2015/2016,2016-03-06 00:00:00,1990019,9851,9830,4,1,2.2,3.0,3.6,7,4,3,0.5714285714285714,10,5,5,0.5
7648,7649,4769,4769,2015/2016,2015-08-22 00:00:00,1989798,7794,9747,3,0,2.3,3.0,3.4,9,5,4,0.5555555555555556,13,4,9,0.3076923076923077
7649,7650,4769,4769,2015/2016,2015-08-22 00:00:00,1989799,6391,8121,0,2,2.3,3.0,3.6,9,5,4,0.5555555555555556,8,4,4,0.5
7650,7651,4769,4769,2015/2016,2015-08-23 00:00:00,1989800,8639,9827,0,0,2.1,3.2,3.8,16,6,10,0.375,14,7,7,0.5
7651,7652,4769,4769,2015/2016,2015-08-23 00:00:00,1989801,8689,9853,0,1,2.63,3.0,3.0,10,6,4,0.6,13,7,6,0.5384615384615384
7652,7653,4769,4769,2015/2016,2015-08-22 00:00:00,1989802,9748,9851,1,2,1.57,3.75,7.0,12,4,8,0.3333333333333333,3,1,2,0.3333333333333333
